k0,S
1860.8721667145708,7.93771338468381
85.70361066280353,7.070301656847828
1849.3784348587053,9.888740381244498
82.62557200105732,8.182944093542023
1885.4635390652488,7.8901694870514305
1427.0211066422094,8.982332232882747
1251.185933582781,5.127022690280288
171.78458182259266,8.333614910512848
1630.7507764817065,5.0124621513768295
809.5795339378262,5.69303056564448
1500.2005349239862,6.699275667419705
1292.7875996673038,9.467761079062955
42.76117855523021,8.13667113682936
885.358414839104,8.662587890716333
1119.1127309014887,9.379393451631564
395.3582972378871,8.779135297715225
1356.8152073374542,6.365697880557359
513.0072426017199,6.94372315142955
830.2028963983807,6.305203915189958
331.384786571215,5.321346986456335
296.5569263270942,5.992613985189107
677.2336701090395,5.335181700986945
1292.6732401142908,8.195783097629471
1272.309318050098,5.808741602930059
650.9683360758943,8.955040502778157
372.09556393766235,6.5847001334472655
1329.1757816138588,7.838072685180804
1339.361777796299,7.096235749616417
614.374407339945,7.83917004580136
1977.9703945261565,8.43649465389495
1906.9997698395828,7.613017134710339
601.5797830772507,5.090150657270906
1681.1652490984025,8.045259048243981
571.6601283990838,5.989504259721576
861.7355425862052,5.950083267013345
667.0715192736112,7.891024686297398
1600.142444458219,9.014149412978373
1887.5184607063427,5.257074265751901
1221.9568572191542,5.424965605332587
1014.4976599344122,5.360107712333477
496.7595802047025,6.429727847050839
1105.039493839132,7.166785212772703
313.08985073016504,8.8819754203097
1363.5821049118942,7.264056371554467
1306.2957854001847,7.113927037443581
852.817580985317,5.351361171788813
1072.6945335918247,5.067978520683049
1621.291762637064,6.226194811378836
309.05844479587364,5.231687631880274
720.5931441377109,9.144741202938214
1748.5480460099236,8.942212636497523
1933.9404722218408,5.17086364042116
210.20594275949048,6.677416920079782
1485.3057668684237,6.131999079437147
759.6895657688095,6.471444955602321
688.4825684373358,9.07701144890924
509.85266245136927,8.755758136450487
1892.0456261130419,5.217083993661028
257.2489379912071,8.24882775952922
510.2186478241489,5.374829351145758
419.5818738512354,9.907338597150625
1976.007528104492,6.579392967670286
1721.1261374201556,6.257500083054692
1603.637549264779,5.961171254761636
1692.5440594007332,9.13700999778319
786.5717563567996,6.8121188377854
785.4939944032759,5.027487717085832
1562.0602597576376,9.232202678031866
1365.6652853058888,7.819336229072741
749.8400697952895,8.303892631271681
1688.2300078293736,5.439695713836999
954.5916747252469,6.768032146630343
937.7085545165702,9.231065605667347
424.7789930448767,7.170648076697485
1974.2619869005653,9.277874269799623
1472.425981643003,5.318478405903046
751.4700726062707,7.510311524275299
1308.5524092753026,8.603439009946552
1940.0629031939159,6.9943003378486015
825.5250274046955,7.595278768521653
1851.4338541136183,8.26653446462872
678.3999024221973,9.593847775931568
1546.3097295073344,5.397040473511884
1007.0289494120234,5.126609230191203
1730.6922024508956,6.099740581328468
1262.6416059543208,7.461139450945142
913.2229143085294,6.701729063800357
646.4133360108822,7.936241124994195
863.5642448205206,8.410079260794031
1263.9571742499793,7.003236951296748
560.5040114957822,8.044354528159074
1776.0461973257925,5.612064357637801
682.471410050707,9.392737470597709
1616.131724087167,6.919723282513137
461.82413727195296,6.377086533550655
142.66020979865255,6.0850784691539275
288.2070136447318,7.816401263792663
82.80334832809272,9.2553170677363
1545.222407477473,5.24116118914152
51.99980973590177,9.760899937881234
